9,490791513089064
9,068026773349382
10,767591626838081
11,957797743904132
12,08749788286878
9,06195829065866
10,409038969743987
10,354832428255067
10,890535150893811
9,518420168952291
10,239754448952562
10,507516680549116
10,144153955493444
9,770117631484368
10,563751705245304
10,297036759355848
10,049298497960782
11,833034583567226
